wafer_id,Time,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve,result
l2926.txm,103.235,752.0,754.0,134.0,0.0,1054.0,100.0,1182.0,9431.0,9065.0,334.0,21.0,17050.0,19120.0,-54.0,16388.0,349.0,0.0,27984.0,50.0,Pass
l2926.txm,104.229,752.0,754.0,132.0,0.0,1057.0,101.0,1185.0,9434.0,9047.0,509.0,21.0,16643.0,19318.0,-32.0,16202.0,343.0,1.0,27966.0,50.0,Pass
l2926.txm,105.295,752.0,754.0,132.0,0.0,1054.0,100.0,1184.0,9466.0,8990.0,673.0,21.0,16742.0,19342.0,120.0,16174.0,351.0,1.0,27884.0,50.0,Pass
l2926.txm,106.301,752.0,754.0,131.0,0.0,1060.0,100.0,1185.0,9547.0,8962.0,308.0,21.0,16788.0,19108.0,122.0,16404.0,344.0,0.0,27954.0,50.0,Pass
l2926.txm,107.32,752.0,752.0,133.0,0.0,1053.0,100.0,1184.0,9510.0,8963.0,509.0,21.0,16815.0,19234.0,6.0,16336.0,344.0,0.0,28046.0,50.0,Pass
l2926.txm,108.341,752.0,755.0,135.0,0.0,1055.0,100.0,1184.0,9476.0,8999.0,803.0,22.0,16748.0,19200.0,188.0,16366.0,359.0,0.0,27804.0,50.0,Pass
l2926.txm,109.36,752.0,753.0,131.0,0.0,1054.0,101.0,1185.0,9509.0,8964.0,403.0,21.0,16496.0,19344.0,28.0,16328.0,344.0,0.0,27992.0,50.0,Pass
l2926.txm,110.381,752.0,753.0,132.0,0.0,1051.0,100.0,1183.0,9480.0,8982.0,754.0,21.0,16543.0,19330.0,-265.0,16336.0,344.0,0.0,27850.0,50.0,Pass
l2926.txm,111.4,751.0,753.0,133.0,0.0,1055.0,101.0,1186.0,9534.0,8961.0,464.0,21.0,16756.0,19108.0,150.0,16354.0,344.0,0.0,27868.0,50.0,Pass
l2927.txm,57.7207,752.0,754.0,132.0,0.0,746.0,101.0,1211.0,9503.0,8979.0,-870.0,26.0,16015.0,19846.0,-747.0,16690.0,342.0,0.0,27528.0,49.0,Pass
l2927.txm,58.7393,752.0,753.0,132.0,0.0,703.0,100.0,1212.0,9517.0,8991.0,-583.0,25.0,16305.0,19890.0,-326.0,16784.0,348.0,0.0,27530.0,49.0,Pass
l2927.txm,59.7598,752.0,753.0,134.0,0.0,689.0,100.0,1195.0,9438.0,9051.0,-698.0,25.0,16224.0,19886.0,406.0,16702.0,347.0,0.0,27524.0,50.0,Pass
l2927.txm,60.7793,752.0,753.0,135.0,0.0,683.0,101.0,1180.0,9468.0,9066.0,48.0,24.0,16530.0,19952.0,-384.0,16358.0,356.0,0.0,27500.0,50.0,Pass
l2927.txm,61.7998,751.0,753.0,132.0,0.0,673.0,101.0,1190.0,9491.0,9051.0,-542.0,24.0,16705.0,19952.0,-389.0,16586.0,346.0,0.0,27382.0,50.0,Pass
l2927.txm,62.8193,752.0,753.0,132.0,0.0,666.0,101.0,1184.0,9440.0,9062.0,-903.0,25.0,16377.0,19960.0,478.0,16646.0,351.0,0.0,27506.0,50.0,Pass
l2927.txm,63.8633,752.0,753.0,132.0,0.0,655.0,101.0,1184.0,9508.0,8987.0,-795.0,25.0,16569.0,19974.0,-473.0,16688.0,351.0,0.0,27496.0,50.0,Pass
l2927.txm,64.8896,751.0,752.0,131.0,0.0,642.0,100.0,1184.0,9436.0,9060.0,-810.0,25.0,16176.0,19972.0,-358.0,16578.0,354.0,0.0,27390.0,50.0,Pass
l2927.txm,65.9111,752.0,753.0,134.0,0.0,629.0,101.0,1186.0,9494.0,9031.0,-1293.0,25.0,16234.0,19902.0,-393.0,16540.0,349.0,0.0,27382.0,50.0,Pass
l2927.txm,66.9297,752.0,753.0,132.0,0.0,622.0,102.0,1183.0,9439.0,9082.0,-1325.0,25.0,16399.0,19908.0,-669.0,16880.0,349.0,0.0,27470.0,50.0,Pass
l2927.txm,67.9502,752.0,753.0,135.0,0.0,602.0,100.0,1182.0,9409.0,9049.0,-1197.0,25.0,16085.0,19936.0,-424.0,16580.0,356.0,0.0,27270.0,50.0,Pass
l2927.txm,68.9697,752.0,753.0,132.0,0.0,587.0,100.0,1181.0,9456.0,9046.0,-1390.0,26.0,15834.0,20016.0,-32.0,16886.0,355.0,0.0,27262.0,49.0,Pass
l2927.txm,69.9893,751.0,753.0,134.0,0.0,565.0,100.0,1177.0,9505.0,9080.0,-1362.0,26.0,16009.0,20106.0,-562.0,16738.0,350.0,0.0,27110.0,49.0,Pass
l2927.txm,71.0352,752.0,753.0,135.0,0.0,547.0,101.0,1181.0,9486.0,9107.0,-1637.0,25.0,16420.0,20216.0,-93.0,16624.0,356.0,0.0,27068.0,49.0,Pass
l2927.txm,72.0293,752.0,752.0,131.0,0.0,530.0,100.0,1184.0,9515.0,9058.0,-495.0,25.0,15929.0,20244.0,63.0,16640.0,353.0,0.0,27110.0,49.0,Pass
l2927.txm,73.0508,752.0,753.0,131.0,0.0,562.0,101.0,1190.0,9587.0,9022.0,-1005.0,24.0,15943.0,20372.0,-339.0,16430.0,349.0,0.0,27116.0,49.0,Pass
l2927.txm,74.0693,752.0,753.0,135.0,0.0,617.0,100.0,1196.0,9584.0,9052.0,66.0,22.0,16794.0,20244.0,1458.0,15944.0,357.0,0.0,27560.0,49.0,Pass
l2927.txm,75.0898,751.0,752.0,134.0,0.0,691.0,101.0,1191.0,9506.0,9100.0,201.0,21.0,17034.0,19912.0,278.0,16138.0,354.0,0.0,27598.0,49.0,Pass
l2927.txm,76.1094,752.0,755.0,133.0,0.0,795.0,101.0,1192.0,9468.0,9086.0,570.0,21.0,17090.0,19868.0,652.0,16428.0,354.0,0.0,27750.0,50.0,Pass
l2927.txm,77.1299,752.0,754.0,133.0,0.0,919.0,102.0,1180.0,9439.0,9029.0,665.0,22.0,16161.0,19600.0,-82.0,16512.0,346.0,0.0,27856.0,50.0,Pass
l2927.txm,78.1494,752.0,753.0,132.0,0.0,1002.0,100.0,1192.0,9496.0,8985.0,-289.0,21.0,16802.0,19164.0,18.0,16382.0,361.0,0.0,27980.0,50.0,Pass
l2927.txm,79.1699,752.0,755.0,133.0,0.0,1029.0,101.0,1180.0,9508.0,8922.0,515.0,23.0,16119.0,19164.0,-283.0,16614.0,347.0,0.0,27998.0,50.0,Pass
l2927.txm,80.1895,752.0,754.0,135.0,0.0,1022.0,100.0,1187.0,9539.0,8937.0,-520.0,21.0,16890.0,19126.0,123.0,16528.0,355.0,0.0,27864.0,50.0,Pass
l2927.txm,81.2109,752.0,753.0,131.0,0.0,1031.0,101.0,1183.0,9467.0,8979.0,-513.0,22.0,16683.0,19218.0,-278.0,16510.0,347.0,0.0,28028.0,50.0,Pass
l2927.txm,82.2295,751.0,753.0,132.0,0.0,1033.0,100.0,1185.0,9516.0,8983.0,12.0,22.0,16528.0,19304.0,73.0,16520.0,348.0,0.0,28018.0,50.0,Pass
l2927.txm,83.2754,751.0,753.0,131.0,0.0,1036.0,100.0,1186.0,9455.0,8981.0,-170.0,21.0,16727.0,19272.0,136.0,16374.0,357.0,0.0,27826.0,50.0,Pass
l2927.txm,84.2685,752.0,754.0,132.0,0.0,1037.0,100.0,1186.0,9458.0,8988.0,-526.0,21.0,16870.0,19308.0,-416.0,16276.0,344.0,0.0,27960.0,50.0,Pass
l2927.txm,85.29,752.0,754.0,132.0,0.0,1035.0,100.0,1186.0,9524.0,8999.0,-194.0,22.0,16544.0,19110.0,-351.0,16402.0,354.0,0.0,27884.0,50.0,Pass
l2927.txm,86.3096,752.0,754.0,133.0,0.0,1037.0,101.0,1186.0,9454.0,9039.0,-615.0,21.0,16781.0,19130.0,238.0,16428.0,342.0,0.0,27898.0,50.0,Pass
l2927.txm,87.3301,752.0,752.0,135.0,0.0,1043.0,100.0,1186.0,9535.0,8962.0,-740.0,21.0,16773.0,19104.0,-46.0,16458.0,355.0,0.0,27976.0,50.0,Pass
l2927.txm,88.3789,752.0,754.0,135.0,0.0,1041.0,101.0,1185.0,9488.0,8953.0,-664.0,21.0,16609.0,19110.0,-269.0,16520.0,344.0,0.0,27954.0,50.0,Pass
l2927.txm,89.3994,751.0,753.0,132.0,0.0,1042.0,100.0,1184.0,9520.0,8988.0,-835.0,22.0,16391.0,19106.0,-80.0,16564.0,354.0,0.0,27878.0,50.0,Pass
l2927.txm,90.4209,752.0,753.0,133.0,0.0,1048.0,102.0,1184.0,9525.0,8983.0,-646.0,22.0,16836.0,19352.0,153.0,16392.0,346.0,0.0,27862.0,50.0,Pass
l2927.txm,91.4395,751.0,753.0,135.0,0.0,1048.0,101.0,1183.0,9442.0,9001.0,-249.0,22.0,16801.0,19324.0,-352.0,16410.0,344.0,0.0,27958.0,50.0,Pass
l2927.txm,92.46,751.0,752.0,131.0,0.0,1049.0,100.0,1183.0,9491.0,9001.0,-120.0,22.0,16600.0,19342.0,-356.0,16418.0,349.0,0.0,27878.0,50.0,Pass
l2927.txm,93.4795,751.0,754.0,133.0,0.0,1052.0,101.0,1184.0,9530.0,8973.0,44.0,22.0,16734.0,19326.0,826.0,16418.0,344.0,0.0,27856.0,50.0,Pass
l2927.txm,94.5,752.0,753.0,132.0,0.0,1050.0,101.0,1184.0,9504.0,8968.0,-632.0,22.0,16840.0,19342.0,113.0,16290.0,358.0,0.0,27976.0,50.0,Pass
l2927.txm,95.5459,752.0,754.0,133.0,0.0,1051.0,102.0,1183.0,9478.0,8986.0,-495.0,22.0,16700.0,19088.0,-456.0,16534.0,350.0,0.0,27868.0,50.0,Pass
l2927.txm,96.5391,751.0,754.0,132.0,0.0,1052.0,100.0,1186.0,9439.0,9015.0,-662.0,22.0,16827.0,19110.0,23.0,16234.0,348.0,0.0,27998.0,50.0,Pass
l2927.txm,97.5596,752.0,754.0,134.0,0.0,1052.0,102.0,1185.0,9433.0,8982.0,-869.0,22.0,16697.0,19352.0,-41.0,16518.0,359.0,0.0,27876.0,50.0,Pass
l2927.txm,98.5801,752.0,753.0,133.0,0.0,1051.0,101.0,1185.0,9519.0,8957.0,-411.0,22.0,16614.0,19090.0,155.0,16398.0,344.0,0.0,27846.0,50.0,Pass
l2927.txm,99.5996,751.0,754.0,133.0,0.0,1050.0,100.0,1184.0,9486.0,9006.0,-597.0,22.0,16816.0,19100.0,31.0,16410.0,354.0,0.0,27868.0,50.0,Pass
l2927.txm,100.621,752.0,753.0,135.0,0.0,1058.0,100.0,1184.0,9458.0,9015.0,-695.0,21.0,16946.0,19346.0,-442.0,16340.0,348.0,0.0,27984.0,50.0,Pass
l2927.txm,101.64,752.0,753.0,132.0,0.0,1052.0,101.0,1184.0,9494.0,8955.0,-603.0,22.0,16703.0,19348.0,404.0,16356.0,349.0,0.0,27870.0,50.0,Pass
l2927.txm,102.66,752.0,752.0,135.0,0.0,1055.0,100.0,1184.0,9431.0,9014.0,-698.0,22.0,16839.0,19338.0,99.0,16378.0,347.0,0.0,27878.0,50.0,Pass
l2927.txm,103.68,751.0,754.0,136.0,0.0,1057.0,101.0,1184.0,9449.0,9005.0,-255.0,21.0,16844.0,19094.0,-358.0,16448.0,357.0,0.0,27880.0,50.0,Pass
l2927.txm,104.701,752.0,754.0,133.0,0.0,1054.0,101.0,1185.0,9438.0,9023.0,-671.0,21.0,16761.0,19310.0,808.0,16620.0,342.0,0.0,28014.0,50.0,Pass
l2927.txm,105.721,752.0,753.0,133.0,0.0,1053.0,100.0,1185.0,9497.0,8959.0,-320.0,22.0,16589.0,19310.0,760.0,16320.0,347.0,0.0,28010.0,50.0,Pass
l2927.txm,106.739,752.0,753.0,134.0,0.0,1050.0,101.0,1183.0,9497.0,9018.0,-609.0,22.0,16614.0,19326.0,456.0,16560.0,346.0,0.0,27888.0,50.0,Pass
l2927.txm,107.786,752.0,753.0,132.0,0.0,1058.0,101.0,1185.0,9442.0,9031.0,-752.0,22.0,16432.0,19222.0,-64.0,16250.0,352.0,0.0,27832.0,50.0,Pass
l2927.txm,108.779,752.0,753.0,132.0,0.0,1049.0,101.0,1181.0,9493.0,8967.0,-521.0,21.0,16838.0,19176.0,58.0,16204.0,351.0,0.0,27868.0,50.0,Pass
l2927.txm,109.8,752.0,754.0,131.0,0.0,1053.0,101.0,1184.0,9468.0,9019.0,-178.0,22.0,16811.0,19238.0,159.0,16304.0,346.0,0.0,27848.0,50.0,Pass
l2927.txm,110.819,752.0,754.0,133.0,0.0,1050.0,101.0,1185.0,9443.0,8987.0,-464.0,22.0,16394.0,19286.0,67.0,16432.0,350.0,0.0,27870.0,50.0,Pass
l2928.txm,57.8496,752.0,753.0,133.0,0.0,796.0,101.0,1201.0,9417.0,9054.0,-529.0,26.0,15999.0,19832.0,-46.0,16538.0,344.0,0.0,27532.0,49.0,Pass
l2928.txm,58.8701,752.0,753.0,134.0,0.0,716.0,100.0,1216.0,9436.0,9059.0,-825.0,26.0,15996.0,19866.0,-337.0,16520.0,352.0,0.0,27522.0,49.0,Pass
l2928.txm,59.8906,752.0,753.0,134.0,0.0,699.0,101.0,1196.0,9429.0,9063.0,-441.0,25.0,16170.0,19878.0,-90.0,16624.0,354.0,0.0,27534.0,49.0,Pass
l2928.txm,60.9111,752.0,753.0,132.0,0.0,683.0,101.0,1182.0,9451.0,9032.0,-620.0,25.0,16253.0,19920.0,-340.0,16742.0,342.0,0.0,27450.0,50.0,Pass
l2928.txm,61.96,752.0,755.0,131.0,0.0,676.0,101.0,1184.0,9490.0,9006.0,41.0,25.0,16485.0,19934.0,79.0,16572.0,352.0,0.0,27444.0,50.0,Pass
l2928.txm,62.9492,752.0,753.0,132.0,0.0,671.0,101.0,1187.0,9503.0,8995.0,-348.0,25.0,16157.0,19940.0,-440.0,16580.0,346.0,0.0,27514.0,50.0,Pass
l2928.txm,63.9697,752.0,753.0,133.0,0.0,659.0,101.0,1186.0,9501.0,8989.0,-688.0,25.0,16162.0,19954.0,-520.0,16730.0,348.0,0.0,27506.0,50.0,Pass
l2928.txm,64.9902,752.0,754.0,135.0,0.0,647.0,100.0,1186.0,9417.0,9056.0,-1404.0,26.0,16351.0,20062.0,-460.0,16830.0,344.0,0.0,27378.0,50.0,Pass
l2928.txm,66.0098,752.0,753.0,132.0,0.0,634.0,100.0,1185.0,9454.0,9066.0,-1069.0,26.0,16365.0,19894.0,-401.0,16570.0,353.0,0.0,27486.0,50.0,Pass
l2928.txm,67.0293,752.0,754.0,132.0,0.0,632.0,101.0,1185.0,9497.0,9001.0,-1590.0,26.0,15945.0,19916.0,-332.0,16830.0,358.0,0.0,27450.0,50.0,Pass
l2928.txm,68.0498,752.0,753.0,132.0,0.0,611.0,100.0,1183.0,9512.0,8981.0,-1082.0,26.0,16208.0,20168.0,-674.0,16840.0,348.0,0.0,27354.0,50.0,Pass
l2928.txm,69.0693,752.0,753.0,136.0,0.0,595.0,101.0,1183.0,9449.0,9057.0,-1303.0,26.0,16287.0,20164.0,-9.0,16542.0,355.0,0.0,27334.0,49.0,Pass
l2928.txm,70.0898,752.0,753.0,132.0,0.0,580.0,101.0,1184.0,9437.0,9047.0,-990.0,26.0,16109.0,20250.0,-296.0,16816.0,343.0,0.0,27132.0,49.0,Pass
l2928.txm,71.1094,751.0,753.0,136.0,0.0,554.0,100.0,1179.0,9499.0,9122.0,-744.0,25.0,16178.0,20252.0,-439.0,16752.0,358.0,0.0,27046.0,49.0,Pass
l2928.txm,72.1299,752.0,754.0,133.0,0.0,546.0,100.0,1182.0,9563.0,9027.0,-1008.0,26.0,15917.0,20266.0,-570.0,16754.0,350.0,0.0,27046.0,49.0,Pass
l2928.txm,73.1504,752.0,753.0,135.0,0.0,543.0,102.0,1183.0,9601.0,9024.0,-948.0,25.0,16042.0,20252.0,-397.0,16382.0,346.0,0.0,27102.0,49.0,Pass
l2928.txm,74.1943,751.0,753.0,136.0,1.0,585.0,100.0,1195.0,9582.0,9075.0,5.0,22.0,16853.0,20472.0,64.0,16348.0,345.0,0.0,27300.0,49.0,Pass
l2928.txm,75.1894,752.0,754.0,133.0,0.0,664.0,100.0,1192.0,9577.0,9025.0,524.0,21.0,16992.0,19938.0,-95.0,16886.0,346.0,0.0,27566.0,49.0,Pass
l2928.txm,76.2129,752.0,753.0,135.0,0.0,736.0,101.0,1190.0,9507.0,9073.0,5.0,21.0,16840.0,20004.0,-80.0,16004.0,349.0,0.0,27578.0,49.0,Pass
l2928.txm,77.2295,752.0,753.0,134.0,0.0,842.0,100.0,1188.0,9460.0,9046.0,341.0,22.0,16738.0,19796.0,796.0,16084.0,359.0,0.0,27826.0,50.0,Pass
l2928.txm,78.25,752.0,753.0,133.0,0.0,940.0,101.0,1184.0,9457.0,9003.0,510.0,21.0,17029.0,19460.0,444.0,16276.0,361.0,1.0,27806.0,50.0,Pass
l2928.txm,79.2695,752.0,753.0,133.0,0.0,1018.0,100.0,1185.0,9493.0,8957.0,898.0,21.0,16859.0,19358.0,504.0,16204.0,350.0,0.0,27874.0,50.0,Pass
l2928.txm,80.29,752.0,754.0,132.0,0.0,1030.0,101.0,1186.0,9473.0,9051.0,85.0,21.0,16732.0,19062.0,68.0,16686.0,351.0,0.0,27886.0,50.0,Pass
l2928.txm,81.3096,752.0,752.0,132.0,0.0,1030.0,100.0,1184.0,9465.0,8988.0,175.0,21.0,16961.0,19304.0,98.0,16728.0,357.0,0.0,27886.0,50.0,Pass
l2928.txm,82.3301,752.0,753.0,132.0,0.0,1032.0,101.0,1184.0,9481.0,9031.0,29.0,21.0,16740.0,19132.0,-71.0,16560.0,355.0,0.0,27890.0,50.0,Pass
l2928.txm,83.3496,752.0,754.0,132.0,0.0,1035.0,100.0,1184.0,9422.0,9055.0,242.0,21.0,17029.0,19244.0,-3.0,16434.0,351.0,0.0,28038.0,50.0,Pass
l2928.txm,84.3701,752.0,754.0,135.0,0.0,1035.0,101.0,1182.0,9428.0,9018.0,-392.0,22.0,16642.0,19208.0,54.0,16466.0,355.0,0.0,28036.0,50.0,Pass
l2928.txm,85.3906,752.0,754.0,133.0,0.0,1039.0,101.0,1184.0,9465.0,8972.0,479.0,22.0,16649.0,19082.0,730.0,16600.0,348.0,0.0,28014.0,50.0,Pass
l2928.txm,86.4346,752.0,753.0,131.0,0.0,1044.0,101.0,1185.0,9485.0,8959.0,548.0,21.0,16648.0,19060.0,-325.0,16518.0,351.0,0.0,28032.0,50.0,Pass
l2928.txm,87.46,752.0,752.0,133.0,0.0,1036.0,100.0,1183.0,9428.0,9025.0,159.0,21.0,16819.0,19066.0,-318.0,16578.0,353.0,0.0,28030.0,50.0,Pass
l2928.txm,88.4795,752.0,753.0,136.0,0.0,1039.0,101.0,1182.0,9516.0,8952.0,-80.0,21.0,16944.0,19068.0,133.0,16626.0,351.0,0.0,28014.0,50.0,Pass
l2928.txm,89.502,752.0,754.0,132.0,0.0,1038.0,101.0,1184.0,9421.0,9038.0,290.0,21.0,16648.0,19146.0,-593.0,16602.0,344.0,0.0,27894.0,50.0,Pass
l2928.txm,90.5195,752.0,752.0,135.0,0.0,1045.0,100.0,1184.0,9513.0,8957.0,-26.0,21.0,16877.0,19232.0,-38.0,16600.0,345.0,0.0,28048.0,50.0,Pass
l2928.txm,91.541,752.0,753.0,134.0,0.0,1054.0,101.0,1188.0,9448.0,9013.0,-109.0,21.0,16896.0,19176.0,95.0,16568.0,345.0,0.0,28058.0,50.0,Pass
l2928.txm,92.5596,752.0,753.0,135.0,0.0,1052.0,101.0,1185.0,9451.0,8999.0,-5.0,21.0,16642.0,19136.0,-285.0,16664.0,345.0,0.0,27890.0,50.0,Pass
l2928.txm,93.5801,752.0,753.0,133.0,0.0,1051.0,100.0,1182.0,9469.0,9023.0,757.0,21.0,16615.0,19194.0,-392.0,16660.0,346.0,0.0,28028.0,50.0,Pass
l2928.txm,94.5996,752.0,754.0,133.0,0.0,1049.0,101.0,1184.0,9512.0,8997.0,53.0,21.0,16705.0,19120.0,-474.0,16730.0,346.0,0.0,28026.0,50.0,Pass
l2928.txm,95.6201,751.0,752.0,133.0,0.0,1052.0,101.0,1184.0,9508.0,8956.0,11.0,21.0,17043.0,19072.0,21.0,16608.0,348.0,0.0,28028.0,50.0,Pass
l2928.txm,96.6797,752.0,753.0,135.0,0.0,1052.0,101.0,1184.0,9462.0,8990.0,350.0,21.0,16968.0,19218.0,-59.0,16542.0,349.0,0.0,28044.0,50.0,Pass
l2928.txm,97.6582,752.0,753.0,133.0,0.0,1063.0,100.0,1187.0,9527.0,8956.0,391.0,21.0,16823.0,19118.0,24.0,16596.0,354.0,0.0,27894.0,50.0,Pass
l2928.txm,98.7051,752.0,753.0,133.0,0.0,1049.0,100.0,1184.0,9427.0,9013.0,241.0,21.0,16690.0,19276.0,28.0,16392.0,351.0,0.0,28032.0,50.0,Pass
l2928.txm,99.6982,752.0,753.0,134.0,0.0,1053.0,100.0,1186.0,9475.0,8978.0,130.0,21.0,16562.0,19126.0,156.0,16418.0,345.0,0.0,28028.0,50.0,Pass
l2928.txm,100.72,751.0,754.0,136.0,0.0,1051.0,100.0,1183.0,9499.0,8952.0,205.0,21.0,17063.0,19266.0,62.0,16400.0,346.0,0.0,28028.0,50.0,Pass
l2928.txm,101.739,752.0,753.0,132.0,0.0,1057.0,101.0,1186.0,9436.0,9014.0,356.0,21.0,16826.0,19294.0,-259.0,16442.0,352.0,0.0,28028.0,50.0,Pass
l2928.txm,102.76,751.0,753.0,133.0,0.0,1054.0,101.0,1185.0,9538.0,8962.0,434.0,21.0,16877.0,19228.0,-79.0,16584.0,344.0,0.0,28050.0,50.0,Pass
l2928.txm,103.779,751.0,753.0,133.0,0.0,1056.0,102.0,1186.0,9499.0,8965.0,163.0,21.0,16564.0,19134.0,726.0,16602.0,350.0,0.0,28044.0,50.0,Pass
l2928.txm,104.8,751.0,754.0,134.0,0.0,1055.0,101.0,1186.0,9431.0,9053.0,32.0,21.0,16905.0,19120.0,32.0,16568.0,354.0,0.0,27886.0,50.0,Pass
l2928.txm,105.819,752.0,753.0,134.0,0.0,1054.0,100.0,1184.0,9443.0,9014.0,-186.0,21.0,16792.0,19162.0,109.0,16562.0,353.0,0.0,28046.0,50.0,Pass
l2928.txm,106.841,752.0,753.0,132.0,0.0,1054.0,101.0,1184.0,9451.0,9002.0,592.0,21.0,16646.0,19212.0,95.0,16568.0,354.0,0.0,28046.0,50.0,Pass
l2928.txm,107.859,752.0,753.0,132.0,0.0,1049.0,100.0,1184.0,9440.0,9035.0,142.0,21.0,16570.0,19182.0,90.0,16520.0,353.0,1.0,27882.0,50.0,Pass
l2928.txm,108.88,752.0,753.0,133.0,0.0,1054.0,101.0,1185.0,9482.0,8972.0,385.0,21.0,16773.0,19282.0,101.0,16438.0,351.0,1.0,28046.0,50.0,Pass
l2928.txm,109.899,752.0,753.0,132.0,0.0,1052.0,100.0,1183.0,9439.0,9025.0,402.0,21.0,16742.0,19270.0,85.0,16610.0,349.0,0.0,27888.0,50.0,Pass
l2928.txm,110.965,752.0,753.0,135.0,0.0,1056.0,101.0,1185.0,9489.0,8953.0,156.0,21.0,16968.0,19312.0,-303.0,16596.0,351.0,0.0,27900.0,50.0,Pass
l2928.txm,111.96,752.0,753.0,132.0,0.0,1054.0,100.0,1187.0,9489.0,8955.0,304.0,21.0,16907.0,19078.0,159.0,16554.0,346.0,0.0,28022.0,50.0,Pass
l2929.txm,58.3769,752.0,754.0,135.0,0.0,752.0,101.0,1211.0,9476.0,8985.0,-1358.0,26.0,16437.0,19838.0,-584.0,16546.0,348.0,0.0,27538.0,49.0,Pass
l2929.txm,59.3975,752.0,754.0,135.0,0.0,696.0,100.0,1208.0,9425.0,9051.0,-1118.0,25.0,16164.0,19880.0,-386.0,16662.0,352.0,0.0,27518.0,49.0,Pass
l2929.txm,60.417,752.0,754.0,135.0,0.0,691.0,100.0,1191.0,9487.0,9017.0,-555.0,25.0,16218.0,19884.0,147.0,16810.0,351.0,0.0,27534.0,50.0,Pass
l2929.txm,61.4658,752.0,755.0,135.0,0.0,683.0,101.0,1184.0,9476.0,9062.0,567.0,24.0,16510.0,19948.0,-586.0,16614.0,352.0,0.0,27438.0,50.0,Pass
l2929.txm,62.4873,752.0,755.0,133.0,0.0,671.0,101.0,1187.0,9497.0,8992.0,-486.0,24.0,16397.0,19956.0,-85.0,16546.0,348.0,0.0,27470.0,50.0,Pass
l2929.txm,63.5068,752.0,753.0,133.0,0.0,667.0,100.0,1184.0,9459.0,9031.0,-884.0,25.0,16297.0,19958.0,-340.0,16438.0,346.0,0.0,27516.0,50.0,Pass
l2929.txm,64.5273,751.0,752.0,135.0,0.0,650.0,101.0,1183.0,9452.0,9041.0,-1633.0,25.0,16179.0,19958.0,-446.0,16718.0,355.0,0.0,27440.0,50.0,Pass
l2929.txm,65.5605,752.0,754.0,134.0,0.0,644.0,100.0,1184.0,9483.0,9028.0,-804.0,26.0,16067.0,19956.0,-369.0,16786.0,350.0,0.0,27352.0,50.0,Pass
l2929.txm,66.5674,752.0,753.0,134.0,0.0,625.0,102.0,1187.0,9510.0,8997.0,-1451.0,26.0,16253.0,20134.0,-680.0,16606.0,343.0,0.0,27316.0,50.0,Pass
l2929.txm,67.5869,752.0,754.0,132.0,0.0,623.0,101.0,1183.0,9472.0,9005.0,-1365.0,26.0,16165.0,19974.0,120.0,16514.0,354.0,0.0,27226.0,50.0,Pass
l2929.txm,68.6318,752.0,753.0,133.0,0.0,605.0,102.0,1186.0,9511.0,8994.0,-1284.0,26.0,16351.0,19904.0,-636.0,16746.0,350.0,0.0,27276.0,50.0,Pass
l2929.txm,69.6269,751.0,752.0,132.0,0.0,584.0,100.0,1182.0,9503.0,8999.0,-1133.0,26.0,15955.0,20270.0,-592.0,16676.0,350.0,0.0,27326.0,49.0,Pass
l2929.txm,70.6475,752.0,754.0,136.0,0.0,562.0,101.0,1177.0,9502.0,9089.0,-1464.0,26.0,16032.0,20332.0,-410.0,16706.0,343.0,0.0,27172.0,49.0,Pass
l2929.txm,71.667,752.0,752.0,134.0,0.0,540.0,100.0,1181.0,9467.0,9102.0,-1882.0,26.0,15846.0,20226.0,-638.0,16662.0,357.0,0.0,27130.0,49.0,Pass
l2929.txm,72.6875,752.0,754.0,131.0,0.0,536.0,100.0,1184.0,9492.0,9115.0,-812.0,25.0,16215.0,20294.0,136.0,16466.0,353.0,0.0,27074.0,49.0,Pass
l2929.txm,73.707,752.0,753.0,133.0,0.0,554.0,101.0,1188.0,9608.0,9020.0,-1158.0,24.0,16376.0,20336.0,-314.0,16434.0,346.0,0.0,27120.0,49.0,Pass
l2929.txm,74.7275,752.0,754.0,135.0,0.0,602.0,101.0,1196.0,9617.0,9050.0,427.0,22.0,16759.0,20446.0,1194.0,16098.0,346.0,0.0,27402.0,49.0,Pass
l2929.txm,75.7471,752.0,753.0,131.0,0.0,694.0,100.0,1190.0,9552.0,9016.0,1214.0,21.0,17090.0,19896.0,964.0,16564.0,350.0,0.0,27558.0,49.0,Pass
l2929.txm,76.7676,752.0,754.0,132.0,0.0,795.0,101.0,1189.0,9558.0,8990.0,520.0,22.0,16803.0,19818.0,60.0,16486.0,356.0,0.0,27754.0,50.0,Pass
l2929.txm,77.8789,751.0,752.0,131.0,0.0,891.0,102.0,1187.0,9442.0,8991.0,461.0,22.0,16937.0,19570.0,638.0,16342.0,357.0,0.0,27842.0,50.0,Pass
l2929.txm,78.8975,752.0,754.0,134.0,0.0,999.0,100.0,1185.0,9535.0,8967.0,195.0,21.0,16970.0,19244.0,198.0,16398.0,353.0,0.0,27880.0,50.0,Pass
