wafer_id,Time,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve,result
l2943.txm,50.0879,752.0,753.0,132.0,0.0,1739.0,101.0,1182.0,9439.0,9070.0,-2245.0,25.0,15962.0,19268.0,-329.0,15978.0,347.0,0.0,27828.0,49.0,Pass
l2943.txm,51.1074,751.0,753.0,131.0,0.0,1735.0,100.0,1187.0,9463.0,9064.0,-278.0,25.0,16325.0,19208.0,-309.0,16886.0,348.0,0.0,28022.0,49.0,Pass
l2943.txm,52.1289,752.0,753.0,132.0,0.0,1725.0,100.0,1189.0,9512.0,9022.0,571.0,25.0,16565.0,19400.0,350.0,16890.0,344.0,0.0,27828.0,49.0,Pass
l2943.txm,53.1465,752.0,754.0,136.0,0.0,1633.0,100.0,1187.0,9487.0,9023.0,-1643.0,25.0,16754.0,19104.0,-20.0,16194.0,355.0,0.0,27922.0,49.0,Pass
l2943.txm,54.168,752.0,752.0,132.0,0.0,1413.0,101.0,1195.0,9425.0,9110.0,725.0,25.0,16156.0,19326.0,-951.0,16990.0,348.0,0.0,27800.0,49.0,Pass
l2943.txm,55.1875,752.0,754.0,134.0,1.0,1131.0,101.0,1190.0,9497.0,8995.0,244.0,26.0,16262.0,19574.0,404.0,16940.0,349.0,0.0,27692.0,49.0,Pass
l2943.txm,56.209,751.0,753.0,133.0,0.0,916.0,101.0,1190.0,9513.0,8975.0,-692.0,26.0,16128.0,19702.0,-454.0,16878.0,355.0,0.0,27622.0,49.0,Pass
l2943.txm,10.7207,751.0,753.0,135.0,0.0,1023.0,100.0,1263.0,9396.0,9086.0,-1524.0,29.0,16940.0,20156.0,-62.0,16366.0,349.0,1.0,27482.0,49.0,Pass
l3101.txm,10.7207,751.0,753.0,135.0,0.0,1023.0,100.0,1263.0,9396.0,9086.0,-1524.0,29.0,16940.0,20156.0,-62.0,16366.0,349.0,1.0,27482.0,49.0,Pass
l3101.txm,11.7402,751.0,753.0,133.0,0.0,997.0,101.0,1260.0,9421.0,9097.0,-1776.0,29.0,16786.0,20138.0,300.0,16446.0,349.0,1.0,27494.0,49.0,Pass
l3101.txm,12.7598,751.0,752.0,132.0,0.0,965.0,101.0,1259.0,9487.0,9055.0,-290.0,29.0,16345.0,20132.0,276.0,16716.0,354.0,0.0,27480.0,49.0,Pass
l3101.txm,13.7812,751.0,754.0,134.0,0.0,949.0,102.0,1220.0,9476.0,9054.0,615.0,28.0,16984.0,20148.0,-854.0,16776.0,347.0,0.0,27208.0,50.0,Pass
l3101.txm,14.8008,751.0,752.0,134.0,0.0,1177.0,100.0,1177.0,9465.0,9035.0,1212.0,28.0,16434.0,20300.0,39.0,15816.0,347.0,0.0,27300.0,50.0,Pass
l3101.txm,15.8203,751.0,755.0,134.0,0.0,2584.0,100.0,1140.0,9478.0,8966.0,-2496.0,27.0,16327.0,19364.0,-697.0,17352.0,352.0,0.0,27888.0,50.0,Pass
l3101.txm,16.8398,751.0,752.0,134.0,0.0,2722.0,101.0,1198.0,9446.0,9110.0,-361.0,28.0,16274.0,19622.0,-258.0,15908.0,352.0,1.0,27762.0,49.0,Pass
l3101.txm,17.8613,752.0,754.0,131.0,0.0,2681.0,101.0,1193.0,9416.0,9155.0,545.0,27.0,16903.0,19556.0,272.0,16280.0,351.0,0.0,27850.0,49.0,Pass
l3101.txm,18.8809,751.0,754.0,133.0,0.0,2245.0,102.0,1206.0,9500.0,8979.0,-529.0,28.0,16558.0,19566.0,-389.0,16930.0,345.0,0.0,27852.0,49.0,Pass
l3101.txm,19.9004,751.0,752.0,133.0,0.0,2508.0,101.0,1166.0,9497.0,8955.0,-1215.0,29.0,16294.0,19570.0,139.0,16356.0,354.0,0.0,27830.0,50.0,Pass
l3101.txm,20.9473,751.0,753.0,135.0,0.0,2510.0,101.0,1183.0,9451.0,9000.0,-1239.0,28.0,16330.0,19588.0,948.0,16772.0,360.0,1.0,27850.0,49.0,Pass
l3101.txm,21.9414,752.0,753.0,130.0,0.0,2574.0,100.0,1190.0,9513.0,8994.0,-1280.0,28.0,16293.0,19594.0,638.0,16482.0,355.0,0.0,27848.0,49.0,Pass
l3101.txm,22.9609,752.0,754.0,137.0,0.0,2565.0,100.0,1181.0,9429.0,9017.0,-581.0,28.0,16437.0,19568.0,534.0,16656.0,345.0,1.0,27838.0,49.0,Pass
l3101.txm,23.9805,752.0,753.0,132.0,0.0,2602.0,100.0,1183.0,9461.0,9106.0,-853.0,28.0,16199.0,19570.0,116.0,16406.0,346.0,0.0,27850.0,49.0,Pass
l3101.txm,25.0,752.0,754.0,129.0,0.0,2633.0,100.0,1185.0,9442.0,9041.0,-826.0,28.0,16001.0,19532.0,46.0,16590.0,358.0,0.0,27858.0,49.0,Pass
l3101.txm,26.0215,752.0,753.0,134.0,0.0,2677.0,101.0,1184.0,9522.0,8972.0,1554.0,28.0,16436.0,19392.0,-87.0,16724.0,353.0,1.0,27774.0,49.0,Pass
l3101.txm,27.041,752.0,754.0,131.0,0.0,2706.0,101.0,1185.0,9437.0,9042.0,-1435.0,28.0,16336.0,19406.0,-515.0,16388.0,344.0,1.0,27852.0,49.0,Pass
l3101.txm,28.0605,751.0,752.0,132.0,0.0,2712.0,100.0,1184.0,9490.0,8997.0,542.0,28.0,15996.0,19380.0,-24.0,16352.0,357.0,0.0,27826.0,49.0,Pass
l3101.txm,29.0801,752.0,754.0,132.0,0.0,2713.0,101.0,1185.0,9445.0,9009.0,-956.0,28.0,16101.0,19398.0,-284.0,16796.0,344.0,0.0,27822.0,49.0,Pass
l3101.txm,30.0996,751.0,754.0,133.0,0.0,2713.0,101.0,1186.0,9442.0,9040.0,511.0,28.0,16308.0,19434.0,420.0,16834.0,346.0,1.0,27956.0,49.0,Pass
l3101.txm,31.1211,751.0,752.0,137.0,0.0,2723.0,101.0,1184.0,9536.0,8986.0,-1283.0,27.0,16386.0,19390.0,78.0,16418.0,358.0,1.0,27864.0,49.0,Pass
l3101.txm,32.1406,751.0,753.0,135.0,0.0,2726.0,101.0,1187.0,9453.0,9045.0,-1005.0,27.0,16218.0,19450.0,124.0,17068.0,339.0,1.0,27884.0,49.0,Pass
l3101.txm,33.1875,751.0,754.0,131.0,0.0,2724.0,100.0,1187.0,9461.0,9023.0,-660.0,27.0,16394.0,19424.0,119.0,16466.0,344.0,1.0,27742.0,49.0,Pass
l3101.txm,34.2227,752.0,753.0,135.0,0.0,2730.0,100.0,1185.0,9424.0,9066.0,-1253.0,27.0,16066.0,19432.0,41.0,16720.0,340.0,0.0,27874.0,49.0,Pass
l3101.txm,35.2305,752.0,754.0,134.0,0.0,2730.0,101.0,1183.0,9452.0,9114.0,-124.0,26.0,16322.0,19382.0,-38.0,16024.0,361.0,1.0,27888.0,49.0,Pass
l3101.txm,36.25,752.0,753.0,135.0,0.0,2741.0,100.0,1185.0,9456.0,9000.0,-576.0,27.0,16310.0,19384.0,130.0,15842.0,357.0,0.0,27834.0,49.0,Pass
l3101.txm,37.2715,752.0,753.0,132.0,0.0,2730.0,101.0,1183.0,9439.0,9102.0,-270.0,27.0,16002.0,19386.0,-807.0,16566.0,340.0,0.0,27890.0,49.0,Pass
l3101.txm,38.291,752.0,754.0,134.0,0.0,2741.0,101.0,1185.0,9475.0,9008.0,-264.0,27.0,16474.0,19384.0,83.0,16692.0,359.0,0.0,27932.0,49.0,Pass
l3101.txm,39.3105,752.0,753.0,134.0,0.0,2735.0,101.0,1187.0,9475.0,9045.0,-9.0,27.0,16609.0,19376.0,93.0,15922.0,358.0,0.0,27890.0,49.0,Pass
l3101.txm,40.3301,752.0,755.0,134.0,0.0,2739.0,100.0,1185.0,9431.0,9066.0,863.0,27.0,16420.0,19380.0,-609.0,16762.0,350.0,1.0,27890.0,49.0,Pass
l3101.txm,41.3496,752.0,753.0,134.0,0.0,2742.0,100.0,1184.0,9431.0,9055.0,-107.0,27.0,16561.0,19436.0,-480.0,16752.0,340.0,0.0,27754.0,49.0,Pass
l3101.txm,42.3711,752.0,754.0,132.0,0.0,2749.0,101.0,1184.0,9451.0,9042.0,-794.0,26.0,16061.0,19372.0,-83.0,17118.0,342.0,1.0,27848.0,49.0,Pass
l3101.txm,43.3906,752.0,754.0,134.0,0.0,2746.0,101.0,1183.0,9513.0,8996.0,575.0,26.0,16011.0,19462.0,101.0,16858.0,347.0,1.0,27866.0,49.0,Pass
l3101.txm,44.4102,752.0,754.0,133.0,0.0,2751.0,100.0,1183.0,9510.0,9004.0,-375.0,27.0,16046.0,19350.0,600.0,15956.0,361.0,0.0,27892.0,49.0,Pass
l3101.txm,45.4512,751.0,753.0,137.0,0.0,2750.0,100.0,1184.0,9435.0,9018.0,-950.0,27.0,16304.0,19412.0,30.0,16766.0,342.0,0.0,27878.0,49.0,Pass
l3101.txm,46.4727,752.0,753.0,134.0,0.0,2749.0,101.0,1187.0,9451.0,9061.0,-470.0,27.0,16274.0,19386.0,-376.0,16276.0,350.0,0.0,27896.0,49.0,Pass
l3101.txm,47.4902,751.0,753.0,134.0,0.0,2740.0,100.0,1188.0,9496.0,8999.0,-1550.0,26.0,16389.0,19364.0,80.0,16556.0,345.0,0.0,27870.0,49.0,Pass
l3101.txm,48.5098,751.0,752.0,130.0,0.0,2752.0,102.0,1184.0,9497.0,9059.0,-943.0,26.0,16047.0,19356.0,143.0,16842.0,349.0,1.0,27820.0,49.0,Pass
l3101.txm,49.5312,752.0,752.0,134.0,1.0,2753.0,102.0,1186.0,9529.0,9018.0,-1120.0,27.0,16227.0,19408.0,129.0,16456.0,345.0,0.0,27912.0,49.0,Pass
l3101.txm,50.5508,752.0,753.0,135.0,1.0,2757.0,101.0,1186.0,9548.0,8990.0,404.0,27.0,16471.0,19388.0,1306.0,16466.0,357.0,1.0,27882.0,49.0,Pass
l3101.txm,51.5703,752.0,753.0,134.0,0.0,2752.0,100.0,1185.0,9481.0,9022.0,-38.0,27.0,16247.0,19386.0,-717.0,15908.0,346.0,0.0,27870.0,49.0,Pass
l3101.txm,52.6152,752.0,753.0,131.0,0.0,2750.0,100.0,1185.0,9444.0,9129.0,-23.0,26.0,16053.0,19396.0,28.0,16912.0,345.0,0.0,27788.0,49.0,Pass
l3101.txm,53.6113,751.0,752.0,136.0,0.0,2759.0,101.0,1185.0,9414.0,9093.0,-47.0,27.0,16323.0,19392.0,43.0,15748.0,360.0,1.0,27846.0,49.0,Pass
l3101.txm,54.6309,752.0,754.0,135.0,1.0,2754.0,100.0,1185.0,9412.0,9052.0,-766.0,27.0,16507.0,19378.0,660.0,16444.0,352.0,1.0,27846.0,49.0,Pass
l3101.txm,55.6504,752.0,753.0,133.0,0.0,2730.0,100.0,1185.0,9469.0,9009.0,-1051.0,26.0,15932.0,19380.0,134.0,16026.0,360.0,1.0,27850.0,49.0,Pass
l3101.txm,56.6699,752.0,754.0,131.0,0.0,2615.0,101.0,1186.0,9450.0,9011.0,-333.0,26.0,16336.0,19384.0,-640.0,16622.0,354.0,0.0,27852.0,49.0,Pass
l3101.txm,57.6914,751.0,754.0,135.0,1.0,2260.0,100.0,1197.0,9446.0,9108.0,-475.0,26.0,16562.0,19412.0,-959.0,17040.0,345.0,0.0,27766.0,50.0,Pass
l3101.txm,58.7109,753.0,754.0,132.0,0.0,1937.0,100.0,1187.0,9485.0,8983.0,540.0,26.0,16688.0,19640.0,-489.0,16494.0,347.0,0.0,27596.0,50.0,Pass
l3101.txm,59.7305,752.0,754.0,131.0,0.0,1631.0,101.0,1186.0,9518.0,8964.0,-1024.0,27.0,16401.0,19720.0,-378.0,16996.0,349.0,0.0,27644.0,50.0,Pass
l3101.txm,60.75,752.0,755.0,135.0,0.0,1387.0,101.0,1187.0,9439.0,9059.0,118.0,27.0,16267.0,19910.0,-488.0,16420.0,345.0,0.0,27506.0,50.0,Pass
l3101.txm,10.75,751.0,753.0,136.0,0.0,1013.0,101.0,1263.0,9505.0,9010.0,-1256.0,29.0,16622.0,20154.0,84.0,16300.0,354.0,0.0,27412.0,49.0,Pass
l3102.txm,10.75,751.0,753.0,136.0,0.0,1013.0,101.0,1263.0,9505.0,9010.0,-1256.0,29.0,16622.0,20154.0,84.0,16300.0,354.0,0.0,27412.0,49.0,Pass
l3102.txm,11.7695,751.0,751.0,134.0,0.0,991.0,101.0,1263.0,9451.0,9060.0,-1197.0,30.0,16348.0,20136.0,44.0,16378.0,346.0,0.0,27500.0,49.0,Pass
l3102.txm,12.7891,751.0,754.0,132.0,0.0,954.0,101.0,1260.0,9411.0,9069.0,-1693.0,30.0,16596.0,20118.0,102.0,16730.0,356.0,0.0,27490.0,49.0,Pass
l3102.txm,13.8086,751.0,753.0,134.0,0.0,944.0,100.0,1224.0,9447.0,9091.0,-888.0,29.0,16773.0,20180.0,-694.0,16730.0,359.0,0.0,27252.0,50.0,Pass
l3102.txm,14.8301,751.0,754.0,134.0,0.0,1109.0,101.0,1187.0,9452.0,9076.0,687.0,28.0,16869.0,20286.0,120.0,15600.0,354.0,0.0,27290.0,50.0,Pass
l3102.txm,15.8496,751.0,753.0,134.0,0.0,2717.0,101.0,1142.0,9448.0,8973.0,-2282.0,27.0,16718.0,19340.0,-958.0,17038.0,344.0,1.0,27830.0,50.0,Pass
l3102.txm,16.8672,752.0,753.0,136.0,0.0,2871.0,100.0,1188.0,9516.0,8991.0,-1101.0,27.0,16596.0,19556.0,-357.0,16504.0,346.0,0.0,27764.0,49.0,Pass
l3102.txm,17.916,751.0,753.0,133.0,0.0,2785.0,102.0,1197.0,9462.0,9015.0,-218.0,28.0,16387.0,19538.0,-283.0,16154.0,351.0,0.0,27642.0,49.0,Pass
l3102.txm,18.9082,751.0,753.0,132.0,0.0,2139.0,101.0,1209.0,9462.0,9042.0,-927.0,28.0,16573.0,19646.0,-483.0,16588.0,347.0,1.0,27728.0,49.0,Pass
l3102.txm,19.9277,751.0,753.0,131.0,0.0,2613.0,102.0,1161.0,9422.0,9028.0,-2022.0,29.0,16116.0,19568.0,1552.0,16330.0,343.0,0.0,27960.0,50.0,Pass
l3102.txm,20.9473,751.0,753.0,134.0,0.0,2615.0,102.0,1194.0,9448.0,9070.0,-2845.0,28.0,16337.0,19412.0,-420.0,16614.0,351.0,0.0,27890.0,49.0,Pass
l3102.txm,21.9668,751.0,752.0,135.0,0.0,2649.0,102.0,1186.0,9530.0,8980.0,-788.0,28.0,16630.0,19392.0,-375.0,17062.0,347.0,0.0,27788.0,49.0,Pass
l3102.txm,22.9883,751.0,752.0,133.0,0.0,2679.0,102.0,1184.0,9503.0,9002.0,-746.0,28.0,16677.0,19388.0,40.0,16726.0,343.0,0.0,27792.0,49.0,Pass
l3102.txm,24.0078,752.0,753.0,134.0,0.0,2705.0,101.0,1188.0,9424.0,9061.0,-2047.0,28.0,16593.0,19452.0,-373.0,16346.0,353.0,0.0,27760.0,49.0,Pass
l3102.txm,25.0273,752.0,754.0,133.0,0.0,2738.0,101.0,1184.0,9454.0,9063.0,-1711.0,28.0,16623.0,19410.0,278.0,16154.0,354.0,0.0,27794.0,50.0,Pass
l3102.txm,26.7188,751.0,753.0,132.0,0.0,2765.0,101.0,1185.0,9459.0,9014.0,-1353.0,27.0,16657.0,19434.0,51.0,16710.0,348.0,0.0,27834.0,49.0,Pass
l3102.txm,27.7402,752.0,753.0,134.0,0.0,2769.0,101.0,1186.0,9448.0,9036.0,-3133.0,27.0,16468.0,19354.0,94.0,16694.0,354.0,0.0,27856.0,49.0,Pass
l3102.txm,28.7598,751.0,752.0,134.0,0.0,2773.0,102.0,1186.0,9451.0,9067.0,-878.0,27.0,16697.0,19400.0,-392.0,16134.0,355.0,0.0,27868.0,49.0,Pass
l3102.txm,29.7793,752.0,753.0,132.0,0.0,2777.0,101.0,1183.0,9450.0,9036.0,-848.0,27.0,16403.0,19368.0,85.0,15988.0,356.0,0.0,27870.0,49.0,Pass
l3102.txm,30.8262,751.0,754.0,132.0,0.0,2778.0,101.0,1183.0,9460.0,9004.0,-978.0,27.0,16714.0,19400.0,113.0,16868.0,337.0,0.0,27872.0,49.0,Pass
l3102.txm,31.8203,752.0,754.0,133.0,0.0,2786.0,100.0,1184.0,9447.0,9000.0,-1979.0,27.0,16539.0,19348.0,566.0,16554.0,349.0,1.0,27882.0,49.0,Pass
l3102.txm,32.8398,752.0,755.0,135.0,0.0,2778.0,100.0,1183.0,9510.0,8998.0,-1306.0,26.0,16482.0,19354.0,-589.0,16150.0,358.0,0.0,27876.0,49.0,Pass
l3102.txm,33.8594,752.0,754.0,132.0,0.0,2780.0,100.0,1185.0,9469.0,9007.0,-1240.0,27.0,16487.0,19404.0,-568.0,16660.0,356.0,0.0,27870.0,49.0,Pass
l3102.txm,34.8789,751.0,753.0,132.0,0.0,2778.0,100.0,1186.0,9451.0,9056.0,-688.0,27.0,16593.0,19364.0,30.0,16428.0,349.0,0.0,27866.0,49.0,Pass
l3102.txm,35.9004,752.0,753.0,134.0,0.0,2782.0,100.0,1189.0,9449.0,9046.0,-1345.0,26.0,16586.0,19380.0,-66.0,16326.0,342.0,0.0,27866.0,49.0,Pass
l3102.txm,36.9199,752.0,754.0,132.0,0.0,2778.0,101.0,1187.0,9426.0,9087.0,-1195.0,26.0,16185.0,19394.0,-57.0,16872.0,351.0,1.0,27870.0,49.0,Pass
l3102.txm,37.9395,751.0,754.0,130.0,0.0,2785.0,102.0,1188.0,9481.0,9008.0,-1701.0,26.0,16251.0,19396.0,149.0,16700.0,348.0,0.0,27864.0,49.0,Pass
l3102.txm,38.959,752.0,753.0,133.0,0.0,2785.0,101.0,1185.0,9512.0,9069.0,-955.0,27.0,16621.0,19388.0,-15.0,16468.0,352.0,0.0,27880.0,49.0,Pass
l3102.txm,39.9785,752.0,754.0,134.0,0.0,2791.0,100.0,1190.0,9482.0,9007.0,-763.0,27.0,16615.0,19354.0,158.0,16196.0,358.0,1.0,27860.0,49.0,Pass
l3102.txm,41.0,752.0,753.0,136.0,0.0,2787.0,101.0,1188.0,9451.0,9030.0,-2448.0,26.0,16365.0,19340.0,52.0,16436.0,354.0,0.0,27858.0,49.0,Pass
l3102.txm,42.0195,752.0,754.0,133.0,0.0,2783.0,100.0,1184.0,9485.0,9028.0,-864.0,27.0,16453.0,19388.0,101.0,16406.0,353.0,1.0,27864.0,49.0,Pass
l3102.txm,43.0625,752.0,754.0,134.0,0.0,2787.0,101.0,1184.0,9455.0,9057.0,-1881.0,26.0,16305.0,19382.0,-1.0,16038.0,350.0,0.0,27868.0,49.0,Pass
l3102.txm,44.0898,751.0,752.0,131.0,0.0,2785.0,101.0,1184.0,9424.0,9072.0,-1207.0,27.0,16248.0,19380.0,-84.0,16340.0,350.0,0.0,27870.0,49.0,Pass
l3102.txm,45.1094,752.0,753.0,136.0,0.0,2789.0,100.0,1186.0,9516.0,9024.0,-1718.0,26.0,16694.0,19374.0,632.0,16918.0,349.0,1.0,27876.0,49.0,Pass
l3102.txm,46.1289,751.0,753.0,133.0,0.0,2783.0,101.0,1184.0,9437.0,9067.0,-389.0,27.0,16657.0,19364.0,85.0,16016.0,353.0,1.0,27874.0,49.0,Pass
l3102.txm,47.1523,752.0,753.0,134.0,0.0,2790.0,102.0,1185.0,9450.0,9010.0,-697.0,26.0,16348.0,19386.0,710.0,16578.0,344.0,1.0,27878.0,49.0,Pass
l3102.txm,48.1699,752.0,754.0,132.0,0.0,2786.0,100.0,1185.0,9407.0,9042.0,-448.0,26.0,16268.0,19356.0,138.0,16336.0,349.0,0.0,27880.0,49.0,Pass
l3102.txm,49.1895,752.0,754.0,131.0,0.0,2787.0,101.0,1185.0,9513.0,8979.0,-1965.0,26.0,16247.0,19344.0,53.0,16430.0,348.0,1.0,27868.0,49.0,Pass
l3102.txm,50.2363,752.0,755.0,134.0,0.0,2796.0,100.0,1185.0,9433.0,9021.0,-2861.0,26.0,16488.0,19360.0,292.0,16510.0,343.0,0.0,27870.0,49.0,Pass
l3102.txm,51.2285,752.0,755.0,130.0,0.0,2787.0,100.0,1184.0,9497.0,9072.0,-1595.0,26.0,16299.0,19328.0,18.0,15992.0,345.0,1.0,27878.0,49.0,Pass
l3102.txm,52.25,752.0,753.0,131.0,0.0,2780.0,102.0,1186.0,9510.0,9034.0,-1236.0,26.0,16252.0,19340.0,-262.0,17084.0,351.0,1.0,27874.0,49.0,Pass
l3102.txm,53.2695,752.0,754.0,134.0,0.0,2792.0,101.0,1184.0,9518.0,8985.0,-555.0,26.0,16446.0,19334.0,-443.0,16886.0,350.0,1.0,27868.0,49.0,Pass
l3102.txm,54.2891,751.0,752.0,132.0,0.0,2782.0,100.0,1185.0,9459.0,9064.0,-937.0,26.0,16363.0,19348.0,143.0,16238.0,350.0,1.0,27862.0,49.0,Pass
l3102.txm,55.3105,752.0,754.0,134.0,0.0,2770.0,100.0,1188.0,9421.0,9001.0,-1311.0,26.0,16242.0,19352.0,2.0,16694.0,353.0,1.0,27868.0,49.0,Pass
l3102.txm,56.3301,752.0,754.0,135.0,0.0,2662.0,101.0,1186.0,9503.0,9011.0,-1915.0,26.0,16504.0,19340.0,-656.0,16280.0,358.0,0.0,27852.0,49.0,Pass
l3102.txm,57.3496,752.0,754.0,135.0,0.0,2392.0,101.0,1192.0,9461.0,9027.0,436.0,27.0,16407.0,19360.0,-484.0,16376.0,346.0,0.0,27830.0,50.0,Pass
l3102.txm,58.3711,752.0,753.0,133.0,0.0,1952.0,100.0,1191.0,9436.0,9069.0,-524.0,26.0,16347.0,19638.0,-50.0,16644.0,343.0,1.0,27604.0,50.0,Pass
l3102.txm,59.3887,752.0,754.0,132.0,0.0,1633.0,100.0,1191.0,9434.0,9043.0,1733.0,26.0,16568.0,19786.0,-606.0,17012.0,352.0,0.0,27550.0,50.0,Pass
l3102.txm,10.7207,751.0,753.0,135.0,0.0,1019.0,100.0,1262.0,9402.0,9069.0,-1441.0,30.0,16437.0,20132.0,104.0,16228.0,344.0,0.0,27504.0,49.0,Pass
l3103.txm,10.7207,751.0,753.0,135.0,0.0,1019.0,100.0,1262.0,9402.0,9069.0,-1441.0,30.0,16437.0,20132.0,104.0,16228.0,344.0,0.0,27504.0,49.0,Pass
l3103.txm,11.7402,751.0,753.0,132.0,0.0,983.0,99.0,1261.0,9461.0,8990.0,-1600.0,30.0,16466.0,20114.0,69.0,16510.0,347.0,0.0,27504.0,49.0,Pass
l3103.txm,12.7598,751.0,755.0,133.0,0.0,960.0,100.0,1252.0,9415.0,9100.0,-1602.0,30.0,16745.0,20116.0,100.0,16716.0,357.0,0.0,27472.0,49.0,Pass
l3103.txm,13.7812,751.0,752.0,134.0,0.0,937.0,100.0,1216.0,9428.0,9018.0,-401.0,29.0,16652.0,20130.0,-523.0,16756.0,354.0,0.0,27224.0,50.0,Pass
l3103.txm,14.8008,751.0,753.0,132.0,0.0,1399.0,100.0,1168.0,9501.0,8942.0,721.0,30.0,16292.0,20188.0,1948.0,15116.0,342.0,1.0,27570.0,50.0,Pass
l3103.txm,15.8203,751.0,751.0,132.0,0.0,2874.0,101.0,1154.0,9468.0,8954.0,-1851.0,29.0,16198.0,19326.0,-1097.0,16814.0,345.0,0.0,27748.0,49.0,Pass
l3103.txm,16.8398,752.0,753.0,135.0,0.0,2934.0,102.0,1192.0,9449.0,9068.0,-1514.0,30.0,16040.0,19498.0,-532.0,16614.0,357.0,0.0,27712.0,49.0,Pass
l3103.txm,17.8613,751.0,753.0,133.0,0.0,2686.0,101.0,1203.0,9460.0,9061.0,-805.0,28.0,16868.0,19518.0,-93.0,16438.0,358.0,0.0,27640.0,49.0,Pass
l3103.txm,18.8809,751.0,753.0,133.0,0.0,2361.0,100.0,1199.0,9490.0,8976.0,-679.0,28.0,16548.0,19650.0,-16.0,16636.0,351.0,0.0,27774.0,50.0,Pass
l3103.txm,19.9375,751.0,753.0,134.0,0.0,2683.0,101.0,1161.0,9511.0,8951.0,-972.0,29.0,16150.0,19408.0,-85.0,16886.0,355.0,0.0,27886.0,50.0,Pass
l3103.txm,20.9199,752.0,753.0,136.0,0.0,2699.0,101.0,1193.0,9527.0,9013.0,-1988.0,28.0,16483.0,19444.0,-346.0,16752.0,342.0,0.0,27762.0,49.0,Pass
l3103.txm,21.9414,751.0,753.0,134.0,0.0,2697.0,101.0,1182.0,9435.0,9092.0,-222.0,28.0,16827.0,19560.0,-342.0,16594.0,347.0,0.0,27794.0,50.0,Pass
l3103.txm,22.9609,751.0,754.0,132.0,0.0,2736.0,101.0,1184.0,9526.0,9014.0,-923.0,28.0,16746.0,19490.0,61.0,16556.0,348.0,1.0,27782.0,49.0,Pass
l3103.txm,23.9805,752.0,753.0,134.0,0.0,2776.0,100.0,1183.0,9526.0,9017.0,-778.0,27.0,16786.0,19546.0,-68.0,16220.0,346.0,0.0,27812.0,49.0,Pass
l3103.txm,25.0,751.0,754.0,136.0,0.0,2797.0,100.0,1186.0,9447.0,9027.0,-1093.0,28.0,16665.0,19460.0,97.0,16032.0,355.0,0.0,27874.0,49.0,Pass
l3103.txm,26.0215,752.0,753.0,130.0,0.0,2839.0,100.0,1187.0,9514.0,9026.0,-2724.0,27.0,16606.0,19334.0,-496.0,17140.0,349.0,0.0,27894.0,49.0,Pass
l3103.txm,27.041,751.0,752.0,132.0,0.0,2832.0,100.0,1184.0,9436.0,9027.0,-1697.0,28.0,16687.0,19362.0,126.0,16706.0,346.0,0.0,27898.0,49.0,Pass
l3103.txm,28.0605,752.0,754.0,134.0,0.0,2838.0,102.0,1186.0,9463.0,9016.0,-2618.0,27.0,16892.0,19354.0,-356.0,16428.0,346.0,0.0,27870.0,49.0,Pass
l3103.txm,29.0801,751.0,754.0,133.0,0.0,2841.0,101.0,1187.0,9486.0,9088.0,-423.0,27.0,16893.0,19370.0,486.0,16878.0,352.0,0.0,27830.0,49.0,Pass
l3103.txm,30.0996,751.0,754.0,136.0,0.0,2845.0,100.0,1188.0,9447.0,9060.0,-1029.0,27.0,16784.0,19280.0,-427.0,17014.0,348.0,0.0,27816.0,49.0,Pass
l3103.txm,31.125,752.0,752.0,134.0,0.0,2838.0,99.0,1186.0,9509.0,9026.0,-637.0,27.0,16879.0,19312.0,78.0,16614.0,352.0,0.0,27888.0,49.0,Pass
l3103.txm,32.2383,751.0,752.0,135.0,0.0,2834.0,100.0,1186.0,9458.0,9015.0,-948.0,27.0,16636.0,19376.0,-293.0,16892.0,351.0,0.0,27884.0,49.0,Pass
l3103.txm,33.2578,751.0,753.0,134.0,0.0,2837.0,100.0,1185.0,9516.0,9025.0,-1764.0,27.0,16689.0,19382.0,-75.0,16712.0,354.0,0.0,27828.0,49.0,Pass
l3103.txm,34.2812,752.0,753.0,134.0,0.0,2836.0,101.0,1185.0,9466.0,9028.0,-2792.0,27.0,16336.0,19372.0,-430.0,16756.0,341.0,1.0,27884.0,49.0,Pass
l3103.txm,35.3008,753.0,754.0,136.0,0.0,2839.0,100.0,1185.0,9512.0,9004.0,-561.0,26.0,16917.0,19372.0,1276.0,16564.0,357.0,0.0,27826.0,49.0,Pass
l3103.txm,36.3203,752.0,754.0,135.0,0.0,2839.0,101.0,1184.0,9428.0,9050.0,-636.0,26.0,16513.0,19290.0,6.0,16948.0,345.0,0.0,27824.0,49.0,Pass
l3103.txm,37.3398,752.0,754.0,133.0,0.0,2844.0,102.0,1184.0,9473.0,9016.0,-1604.0,26.0,16663.0,19332.0,-50.0,16908.0,351.0,0.0,27948.0,49.0,Pass
l3103.txm,38.3613,751.0,753.0,134.0,0.0,2833.0,101.0,1186.0,9425.0,9041.0,-1833.0,26.0,16471.0,19296.0,146.0,16266.0,355.0,0.0,27714.0,49.0,Pass
